SalePrice,id
249924.715794737,1640
184303.7829750028,1641
244898.65800727843,1642
210499.83008102345,1643
235868.78602622615,1644
196656.59269975135,1645
158881.8169986215,1646
161133.35897396598,1647
128651.05666166088,1648
141179.42065664183,1649
112770.87124864015,1650
120842.12313922982,1651
98518.05383176461,1652
101156.25584353825,1653
142618.8110217033,1654
131559.18727358902,1655
138708.64300461952,1656
145418.34172256626,1657
143297.37705951754,1658
114911.58772959893,1659
156593.4089500037,1660
411594.5356623794,1661
396436.81978452386,1662
372080.07022382016,1663
477000.4288039084,1664
309112.91937943024,1665
338364.06752571696,1666
383941.97714223305,1667
354253.6648939173,1668
318962.8616643026,1669
351881.49980339315,1670
262548.45742123504,1671
412244.38569528615,1672
286222.7602161425,1673
239286.03869554203,1674
197846.28775133446,1675
196586.2355528035,1676
218944.92922337799,1677
435300.0988715448,1678
387734.0646661014,1679
325083.70474209584,1680
250725.93913835872,1681
322499.17361404357,1682
184508.18202246734,1683
176722.0118096232,1684
176342.25120408798,1685
167148.14987622088,1686
177534.70946000284,1687
189331.46357712895,1688
195776.3264918627,1689
199186.8522976526,1690
190066.18119269414,1691
267657.41683528206,1692
173170.7053682512,1693
183850.77391012796,1694
169601.12283966402,1695
260472.32554643496,1696
174897.43585750883,1697
341961.0236051053,1698
310271.0408594189,1699
257384.91276202485,1700
275279.75431909895,1701
235749.3483894035,1702
235931.9736285925,1703
272412.66827551665,1704
242727.82271173663,1705
333216.3541952746,1706
211222.19592885269,1707
201183.1890844213,1708
261542.9428083492,1709
218132.33010798346,1710
278757.49779240694,1711
247685.60094034174,1712
278225.6044223997,1713
222475.21998544125,1714
210088.6019307111,1715
183432.2600296746,1716
178442.65010565557,1717
137169.76635909267,1718
211223.19421120966,1719
242491.23392590706,1720
163640.80385711722,1721
125799.22150079349,1722
155925.35484845875,1723
202071.74870277583,1724
236975.1580962892,1725
187160.52873033317,1726
151057.2447314662,1727
175723.07711110462,1728
169677.61998432752,1729
158886.2900604099,1730
119941.43480708216,1731
123944.2044232206,1732
112869.460596205,1733
121780.3195886149,1734
124863.22721170283,1735
105853.70270088394,1736
294174.48461811495,1737
259085.47383440312,1738
233920.87713696453,1739
202685.61646361763,1740
184283.19487257226,1741
171521.9818776785,1742
180414.9732815302,1743
315769.83989227976,1744
220247.31854334733,1745
187975.28500102749,1746
215377.06149642172,1747
214548.0601020742,1748
142439.47917171373,1749
124111.79891127607,1750
255247.57118185202,1751
114595.93810378657,1752
151036.66208848925,1753
192807.76195587564,1754
163938.5606601335,1755
123998.35066662698,1756
120885.26003487084,1757
147264.6577719418,1758
162284.85982714422,1759
166091.28886412294,1760
147822.97522696288,1761
178133.4885906972,1762
190187.638525858,1763
112424.51055138311,1764
167734.09587987827,1765
192414.4915434626,1766
222415.4627435815,1767
139811.37196525664,1768
173762.40021003818,1769
155787.51474657175,1770
124543.03201189505,1771
130034.56205922991,1772
124423.13487461409,1773
140757.2757674635,1774
141821.41582785864,1775
132206.40825632965,1776
107170.71990479324,1777
139280.06063021367,1778
118014.48943462108,1779
180126.43499704797,1780
126759.99164722663,1781
84747.80445011542,1782
142396.1223395681,1783
107858.51067522937,1784
127041.35355881442,1785
137639.3913467943,1786
167931.99198360936,1787
60908.189888692315,1788
100280.35904869824,1789
77136.26299448528,1790
180702.14788117234,1791
161057.19929501304,1792
127848.4150646448,1793
157116.6282515936,1794
133214.3363647556,1795
135533.33047910596,1796
116850.46183450866,1797
119842.40911914442,1798
109549.2759118904,1799
134887.8913301818,1800
126672.69205711914,1801
146427.82376488403,1802
148752.59986233045,1803
134445.38966280443,1804
136003.25166601327,1805
127142.61787452525,1806
139965.72071410235,1807
128012.37867153621,1808
126176.173934724,1809
135714.62454348206,1810
96411.2472283973,1811
99734.25634544021,1812
123491.88047545783,1813
94762.44105393066,1814
53776.73886842301,1815
101234.31779925105,1816
104994.04719557453,1817
142762.63478959876,1818
125165.80589352468,1819
52100.58040401744,1820
121096.26070789024,1821
151535.44295513243,1822
45337.17824608895,1823
129937.57084346414,1824
140887.39450841103,1825
104869.7687510072,1826
100523.49188499263,1827
137062.35481047074,1828
130909.63406518819,1829
137988.2269481653,1830
142710.40287842046,1831
73297.8511779658,1832
142287.39114211872,1833
115321.01261909584,1834
114357.70071217933,1835
123530.33005912413,1836
86460.21060189817,1837
123743.70284499624,1838
101168.56243540348,1839
139678.52608912394,1840
134465.2487073626,1841
92921.92106742639,1842
127110.24965171862,1843
147940.41915183567,1844
144406.35495586568,1845
157692.26709733697,1846
171451.31649504844,1847
51950.04445426347,1848
112403.68629621308,1849
115192.21219125525,1850
149212.68525633082,1851
124433.7234671323,1852
118767.41393647697,1853
161399.46730252693,1854
152809.28390852126,1855
224007.75919901277,1856
128838.66768191953,1857
134307.98973663177,1858
119002.43243875973,1859
146222.62104621468,1860
118252.55893611594,1861
319835.16792341956,1862
295905.9071812872,1863
296004.734703675,1864
343169.76574883464,1865
329859.0548811948,1866
225163.77224213735,1867
283002.9158068408,1868
203801.8511952769,1869
225251.86584661886,1870
259429.3275719989,1871
176523.5523373202,1872
232777.61649176956,1873
156945.27676320693,1874
197861.90760001418,1875
201378.0149357059,1876
210695.40892977366,1877
207259.50604683076,1878
127640.9762310642,1879
131047.31035755968,1880
245220.63199291695,1881
239622.18084685333,1882
186134.00207986543,1883
203980.27225482903,1884
236782.84188556016,1885
283969.96439592674,1886
217691.8809826201,1887
267972.0678496061,1888
172257.20067269425,1889
113502.20660930207,1890
136274.9505465976,1891
94589.295168571,1892
126603.57141208847,1893
121746.32167085887,1894
130722.85543277653,1895
127451.98779338086,1896
116245.41913509954,1897
108158.96299258027,1898
166708.14016095828,1899
157650.44233036687,1900
172517.66783805835,1901
157055.15614043712,1902
222372.93193971436,1903
142492.32366778736,1904
200825.10803646533,1905
155261.12989260608,1906
210223.59525077615,1907
109457.7894715455,1908
130955.0030026691,1909
119271.17661255677,1910
224174.41446870373,1911
340971.5595138914,1912
139071.86800482983,1913
56280.4621303186,1914
291972.8084356604,1915
66808.87902554985,1916
240440.871558439,1917
140932.2792522499,1918
182790.3950345543,1919
161130.69901936926,1920
358136.914520878,1921
316179.3080571057,1922
239780.72588596574,1923
214894.27035847632,1924
196821.73590562964,1925
356767.7446669759,1926
131923.43973173187,1927
161113.70644437533,1928
125454.69920957634,1929
134472.08200735872,1930
142628.0936275363,1931
141650.7294404703,1932
185619.01497994177,1933
183037.65116563078,1934
170903.3772877758,1935
197417.22895436652,1936
186079.0089924563,1937
172108.3662197718,1938
242324.57522991853,1939
195354.48762058147,1940
169179.79195430066,1941
184739.4843192017,1942
219842.1943943979,1943
372032.36868192843,1944
399739.6090253299,1945
128618.87167451612,1946
261523.84201564232,1947
167111.49265227353,1948
250534.7347759609,1949
192718.5284424118,1950
237383.8224568913,1951
205581.4902264599,1952
165345.69089375893,1953
184366.25783680467,1954
137425.478605306,1955
300858.12411882286,1956
151429.23368495863,1957
287285.3516130835,1958
146992.69137234447,1959
116071.62630311101,1960
119006.76525509122,1961
99133.0529460654,1962
107047.23445201451,1963
105133.02910366667,1964
138981.40737883287,1965
135727.28247717422,1966
296848.345968742,1967
406707.4141745734,1968
382252.46179044736,1969
397809.12144167227,1970
462942.35330833955,1971
374256.42771423236,1972
272104.47781129053,1973
338455.9854096351,1974
504001.9344080667,1975
274639.4143922198,1976
349495.6156303883,1977
342001.0999479901,1978
321151.0678248759,1979
205292.91397919174,1980
337531.6691987759,1981
220104.26090532757,1982
206996.75583515107,1983
171617.28594606582,1984
225613.49361393004,1985
205839.52914915525,1986
185162.44898442776,1987
174266.42486293652,1988
193014.32601935856,1989
207602.53370389395,1990
230148.25770120285,1991
216350.37686591872,1992
169035.7728441059,1993
226312.20162024256,1994
182791.1888829272,1995
249157.1026167512,1996
319991.3127321352,1997
306706.96513915027,1998
291442.26111064974,1999
322147.9010554766,2000
282312.47951651074,2001
239623.1875059253,2002
250999.75920295247,2003
283494.6757813957,2004
229017.37414189512,2005
221864.99174582583,2006
251116.68823287037,2007
212132.59775783084,2008
198515.48431627924,2009
196234.0678540237,2010
144456.42063086762,2011
174268.11468528208,2012
177973.6644175822,2013
184685.44511335247,2014
207207.47535053463,2015
191991.87388581064,2016
193251.15157849705,2017
113795.92066738007,2018
132192.4034648731,2019
103645.1185045797,2020
99593.1878612193,2021
185523.1912425454,2022
143938.5956754118,2023
282022.4948149766,2024
350596.9938871848,2025
174817.76832013243,2026
162593.35988013004,2027
155133.73906582297,2028
167595.66474770664,2029
262438.858414605,2030
231533.54546130827,2031
254808.01719007158,2032
251181.28151510653,2033
178509.6264192289,2034
222678.6485335724,2035
204325.5672462387,2036
213218.33031375654,2037
342828.3693913768,2038
230654.50256572283,2039
274684.6739147708,2040
304777.90712234605,2041
209126.12953853104,2042
177448.2796008475,2043
176283.12564630093,2044
213375.51659149013,2045
149021.77099704885,2046
146576.38302429303,2047
142686.67198197462,2048
146442.18352358375,2049
175766.3146428887,2050
102525.98951026583,2051
121735.48466875553,2052
149619.7597796418,2053
92433.42294244104,2054
157242.76858997342,2055
152485.51007819333,2056
111567.09219157639,2057
212533.578886328,2058
131840.64212452815,2059
176647.64956659032,2060
173143.33149702236,2061
126412.90553746562,2062
118201.88422909737,2063
137014.85807628962,2064
119173.69631758473,2065
167770.74869277707,2066
114291.82018022444,2067
148389.2840095849,2068
88806.77233873364,2069
119497.38287642784,2070
95114.01371461894,2071
141405.02510667618,2072
129667.9756663424,2073
185866.54580236526,2074
150947.5124171722,2075
117095.45459930168,2076
151489.47813181454,2077
123877.33452060379,2078
136511.83981592514,2079
115349.20017419402,2080
127520.7415149858,2081
120552.35045142143,2082
148707.9802657416,2083
105874.91890708059,2084
112534.35553576889,2085
117915.80609088263,2086
123873.00682718343,2087
96579.00170011334,2088
77616.5725934044,2089
121586.61342637413,2090
107260.9474105525,2091
120066.06338984775,2092
115864.69190598161,2093
110132.24757007587,2094
154233.79596706168,2095
87258.07513872678,2096
100478.42121995792,2097
151368.2136446783,2098
51209.85327032577,2099
78028.20413041924,2100
115650.51112886188,2101
130698.53403932344,2102
105835.74979636657,2103
144369.30422395366,2104
131324.89127054228,2105
64976.31684447821,2106
176980.51920383755,2107
117585.00508291495,2108
110884.94878661615,2109
126667.20062425145,2110
134596.60599977968,2111
137450.97918512073,2112
121111.37285233877,2113
123054.86443695285,2114
163207.28080352643,2115
114605.47408878282,2116
149330.5732215066,2117
130679.86920478636,2118
113821.35711021586,2119
112608.50208860893,2120
102191.46026019976,2121
117950.25353331871,2122
81447.84240500207,2123
156202.35583490724,2124
123978.39350460022,2125
149085.35221623754,2126
164749.4064667739,2127
127365.91400215488,2128
90965.45771092188,2129
136212.89225668352,2130
139395.75484769724,2131
111838.33368219319,2132
123090.5798777777,2133
123503.06662516763,2134
99034.34785296042,2135
81705.38963961773,2136
104364.7025302433,2137
133194.07761478456,2138
152496.72987800563,2139
138660.18066639997,2140
175165.43115090323,2141
126091.16001058962,2142
147907.60126523906,2143
122254.20158083385,2144
137945.4999075844,2145
176566.5174672474,2146
146140.54798083662,2147
136901.74891992687,2148
153666.0163835038,2149
237607.1715974513,2150
117550.63179496954,2151
172832.6698553305,2152
157407.05168794934,2153
100439.12339654696,2154
143953.18111681615,2155
253897.17764010423,2156
224869.86838008798,2157
241413.43301784192,2158
219662.4216611242,2159
184822.2162694548,2160
234515.5333758712,2161
368992.6203047859,2162
332525.80611984286,2163
253442.80462795042,2164
205520.6195439697,2165
163405.58924512618,2166
217555.5923277705,2167
190058.84070565397,2168
196878.49171827183,2169
215221.48654292448,2170
162906.0068364362,2171
131989.45116745468,2172
176778.93077340294,2173
218353.5078825404,2174
285095.73547206004,2175
309278.0987724456,2176
232020.48863572124,2177
214328.64836081583,2178
134255.0013408117,2179
208799.27222459664,2180
194349.17961627804,2181
226987.5936388171,2182
192502.4967893144,2183
118378.03237642736,2184
133967.0135463794,2185
145050.15551608286,2186
152793.9104182098,2187
155552.097598426,2188
277425.2732694431,2189
79167.01933065176,2190
80938.60242821077,2191
85480.15198652346,2192
112766.22076130236,2193
98561.63272405729,2194
99357.29111524452,2195
102204.30031586498,2196
117117.96399892351,2197
158746.9632809651,2198
182441.51759638524,2199
148695.55294124436,2200
147805.64590092486,2201
223313.51164542328,2202
133626.0738798127,2203
175725.18823581052,2204
119816.95046949768,2205
138063.30413595773,2206
225139.56671673205,2207
274541.49811251153,2208
246305.38374300706,2209
120908.9584308534,2210
119662.1486273991,2211
122606.36742319174,2212
106373.99858166701,2213
138577.50422654676,2214
102417.98725218134,2215
145783.65779505105,2216
63301.905811888304,2217
70986.34497506585,2218
66618.72663765943,2219
61596.39067462069,2220
293177.5875322799,2221
275107.45241930994,2222
286775.2614594644,2223
210237.60485063458,2224
119099.48565101738,2225
177348.47182248844,2226
190782.92002498897,2227
267491.5109196079,2228
250862.50082561732,2229
153163.08252842212,2230
207695.30019509312,2231
178653.69485006458,2232
181489.45338328587,2233
243911.75442283243,2234
219161.09746107445,2235
251363.87241796876,2236
299691.3296741873,2237
197943.93210400845,2238
110590.55582816128,2239
153100.84810215043,2240
152840.62561804088,2241
123356.85930108713,2242
136599.62070512265,2243
106032.87928715472,2244
101935.54876417544,2245
139998.78973980283,2246
122317.6433433438,2247
118583.05189474301,2248
115438.41547419455,2249
128657.77833442936,2250
106343.75719463424,2251
184979.15175208647,2252
155703.1034017572,2253
186480.64730813415,2254
184353.9787888845,2255
176832.99211783503,2256
208175.45608736514,2257
157813.39554194987,2258
172763.48433588943,2259
159730.90792214865,2260
199628.47202530777,2261
213371.24138375855,2262
385507.4652223944,2263
471208.33093912917,2264
177433.21506046204,2265
316229.55506555433,2266
361290.08109750884,2267
437097.6101266786,2268
153642.92570113475,2269
204422.0287674772,2270
210427.20701147968,2271
196472.47655946354,2272
163887.2249145818,2273
182150.79133101235,2274
151310.62774788018,2275
187590.2839708967,2276
179295.64956950484,2277
152246.36319512158,2278
126258.69511517305,2279
117599.44047708967,2280
164793.3399931003,2281
183833.10458153614,2282
111019.2827095006,2283
114151.4621348763,2284
138888.9655844215,2285
123279.4109528153,2286
373302.4949388104,2287
277867.94426183647,2288
357985.01239655557,2289
437369.51129076583,2290
340904.7915809191,2291
453456.8322313775,2292
460561.30414973584,2293
395986.4321840825,2294
476853.5077663262,2295
276365.38473755884,2296
358266.55639392463,2297
347649.3825165849,2298
341884.6273801112,2299
336411.2238459337,2300
326201.85957679636,2301
257017.61911111764,2302
253083.82711269835,2303
250784.41573276068,2304
198434.64870288846,2305
193166.52732680694,2306
203079.1958197331,2307
230441.85091037554,2308
289491.4395967799,2309
212504.58694826145,2310
204111.49119472867,2311
175547.7584870591,2312
171421.47808028563,2313
174460.2754039234,2314
182695.6944003482,2315
199903.88116943542,2316
191847.21548785124,2317
179020.00703110508,2318
184382.09445687837,2319
186427.173036193,2320
236251.21240386687,2321
181071.49292484726,2322
202375.46839792546,2323
191848.10983310334,2324
215944.4624021309,2325
182088.64679750983,2326
200980.97453979144,2327
222158.55356790294,2328
194859.1214068064,2329
181876.9820036248,2330
336341.50388174085,2331
402050.4133640023,2332
322358.7365898939,2333
258983.7374682517,2334
296125.77786456735,2335
300793.70887528,2336
197669.9969639708,2337
260917.07955220083,2338
224831.08592707507,2339
388931.6560908338,2340
210524.63458722396,2341
239538.6769868457,2342
233609.26429702266,2343
221354.0459526106,2344
231517.01644938474,2345
214523.3841038149,2346
198039.93630317398,2347
247107.50968514016,2348
183777.7069482592,2349
322471.344172499,2350
254346.87341788522,2351
253281.80029597427,2352
233781.38186341707,2353
140802.23233024325,2354
146895.6574051617,2355
152725.88972210433,2356
187629.2520076378,2357
200951.54106802907,2358
134205.60189945743,2359
116055.34315653703,2360
147504.84781469766,2361
251334.2978752458,2362
140181.55069079247,2363
157710.11317625974,2364
216582.3484149297,2365
190033.33499548928,2366
219062.58584223018,2367
215371.51582043376,2368
213540.71685091523,2369
168319.82523006768,2370
165800.8083871277,2371
195304.234841338,2372
293154.6251242047,2373
318307.1874948629,2374
246995.13313862606,2375
270587.1323994415,2376
325218.12572224473,2377
147776.50878820824,2378
198338.21106418726,2379
152032.55753590458,2380
170348.7449573563,2381
215816.91703648202,2382
203137.43756111246,2383
244286.4051615864,2384
160701.6336725152,2385
133110.8430532121,2386
137840.4392574559,2387
108062.76887623948,2388
114407.32490632393,2389
150261.10123255695,2390
145293.71525816014,2391
113212.45681877925,2392
171015.73515035957,2393
142938.79365712122,2394
213364.94418555393,2395
144825.5754453504,2396
221020.57293948362,2397
133992.67422597663,2398
68892.1795540046,2399
67382.2926234867,2400
123744.86192621771,2401
137593.4257900833,2402
149539.4366347286,2403
158117.6143160773,2404
158296.43262719983,2405
139200.7267068505,2406
125110.17305105527,2407
152684.85658122174,2408
118632.89436904527,2409
173801.2735530117,2410
111713.26866155748,2411
158928.97820765863,2412
128989.6119386208,2413
166010.0858912592,2414
133043.67358981064,2415
128727.07072575031,2416
130796.74370676323,2417
132774.13880226586,2418
125315.71665808011,2419
119626.67946385243,2420
144241.59259881073,2421
105342.75515528476,2422
114584.02236072916,2423
165757.70076450563,2424
187103.17341532407,2425
128589.75373332648,2426
131769.80895372978,2427
183394.36698124264,2428
111585.33505710089,2429
132974.31383938112,2430
107599.75206987683,2431
148913.39312162693,2432
147124.1021693656,2433
138113.61143634838,2434
153304.30957490782,2435
103712.19244625838,2436
100090.24456078443,2437
121074.64757642506,2438
100848.15938626594,2439
125697.075897293,2440
94083.0588461521,2441
95998.75947863533,2442
129670.77411916679,2443
134472.65636890338,2444
93689.32000827084,2445
134550.48641490898,2446
181847.17575498173,2447
127987.559021178,2448
113772.91100770907,2449
159915.38827993293,2450
116274.56295354766,2451
189536.64512318253,2452
93568.23200025404,2453
117987.09363783637,2454
120479.67117625212,2455
137093.22071024476,2456
140250.0154868914,2457
132027.76468860963,2458
107851.72134144057,2459
142299.54754114433,2460
131603.38247231068,2461
134785.62271977635,2462
125354.5691213509,2463
166984.62502945712,2464
144266.04490893835,2465
118335.68606210519,2466
128681.23779387597,2467
85044.03003037376,2468
82772.31534237215,2469
200341.59462853783,2470
219379.1879366848,2471
163214.95107845688,2472
116751.78923485879,2473
73446.67039635785,2474
207430.4255816679,2475
115507.60058405867,2476
127147.72719951908,2477
153573.91663419324,2478
105743.36282491886,2479
155558.66782319572,2480
120265.41543338743,2481
124758.44515760975,2482
109916.52360630919,2483
121126.23688945192,2484
123233.0448812583,2485
145942.28171607584,2486
160737.81321689577,2487
168518.5877860064,2488
158536.067578266,2489
144679.0046664881,2490
95007.35975794065,2491
202024.89500236913,2492
161391.70943926708,2493
151671.9486581789,2494
90611.66332510633,2495
238300.05210238378,2496
152129.11753057508,2497
105525.45093820295,2498
84421.70783664657,2499
115894.14375616676,2500
136774.10782255302,2501
145178.28956370766,2502
97545.06032729181,2503
169928.0948290382,2504
228217.31779492422,2505
246368.24919297465,2506
274819.03721278306,2507
246863.43756023597,2508
221201.83619179038,2509
220071.749657374,2510
174245.2352822748,2511
210296.29181692412,2512
227475.83344589977,2513
270737.3325195919,2514
149809.75177370617,2515
179111.7331497004,2516
149997.06259596196,2517
157910.39018552293,2518
239628.72341745437,2519
222062.090779699,2520
188097.1821610174,2521
223793.70402108514,2522
116533.01565324557,2523
135504.53684385342,2524
149219.6696388877,2525
139602.1847845504,2526
119684.25894316366,2527
128135.49980438626,2528
135128.48994364004,2529
131748.35415417855,2530
256959.63244865177,2531
225280.93306300425,2532
193453.49331297082,2533
235310.8031127197,2534
283768.3503622827,2535
233879.8459135778,2536
245997.10789726317,2537
183220.84164181497,2538
190730.59141190356,2539
179919.35483882992,2540
181333.82110909597,2541
163311.83377794342,2542
116388.49349293257,2543
116907.74078832762,2544
138402.19899068784,2545
118688.55061284345,2546
135909.71607422695,2547
151698.61475599348,2548
152783.39588643378,2549
641536.0883018249,2550
141138.57447495457,2551
127826.12337778902,2552
76506.06752134,2553
93518.5744048375,2554
113012.82961502858,2555
95734.52984421703,2556
104734.17048273131,2557
143805.63832360518,2558
144667.1019203866,2559
156788.54797655172,2560
147579.17716633936,2561
143130.0614703832,2562
151450.41482302916,2563
199734.90007712753,2564
136409.56078061764,2565
155702.18470656127,2566
144630.30684054102,2567
205424.9840416035,2568
236453.73101146313,2569
116144.56447768713,2570
191598.36329131917,2571
146981.51151760545,2572
224285.30971259446,2573
303929.37990842917,2574
133364.73412317102,2575
117765.7776055615,2576
151137.2110989501,2577
83274.70991930112,2578
62694.7039830408,2579
85194.7968765928,2580
93246.8694865123,2581
105557.93713243288,2582
271186.88755913277,2583
180098.247315703,2584
188329.59188200274,2585
223359.65167823306,2586
200187.75614253173,2587
133446.40263720584,2588
150921.65810539905,2589
196740.33917177693,2590
236027.35526980963,2591
210970.19980908433,2592
252065.23529352364,2593
187145.4149584395,2594
208688.95772023645,2595
278475.0664881972,2596
186431.48446499588,2597
280645.5710744559,2598
342232.02228662244,2599
149482.4520046658,2600
140547.61441008566,2601
86213.4410817295,2602
94151.68438257466,2603
92250.46769658383,2604
83605.9352522095,2605
144053.67460539768,2606
203553.74318610746,2607
196566.91105653832,2608
176024.41868804587,2609
109502.12380396882,2610
122137.45946353974,2611
166266.26070621525,2612
127983.30744741391,2613
122144.39171142502,2614
152096.44007554758,2615
144052.26952063592,2616
180411.75093442,2617
196145.88153719887,2618
195598.10908186872,2619
187219.13002174936,2620
173658.04938813872,2621
177452.01854480835,2622
237577.85946643443,2623
301426.77446313686,2624
285167.5605409298,2625
174451.23488288402,2626
166791.12271034965,2627
477367.34519284056,2628
499420.0099754191,2629
392313.621137407,2630
474292.61678549455,2631
413291.87166409806,2632
314838.76378924097,2633
444612.71529827703,2634
161385.4743653549,2635
171743.0833174408,2636
180908.16788677036,2637
253050.06803312036,2638
194510.01226746297,2639
150210.5153431824,2640
103538.6328500395,2641
188241.79933662651,2642
104526.87661315715,2643
115119.65071811547,2644
112091.01886394643,2645
95338.96633201375,2646
104784.45867866866,2647
138906.86148449124,2648
159990.95845132397,2649
132878.0707316911,2650
137073.15847153135,2651
395020.2601889671,2652
256641.3860273684,2653
261494.78124116527,2654
409731.76993067603,2655
327309.33383246645,2656
352640.80692402495,2657
312701.7179712985,2658
310804.56177510926,2659
369899.3484878807,2660
357351.99178838707,2661
373581.2443502838,2662
290382.2356878026,2663
283097.3306905965,2664
335397.58436254703,2665
283954.8263391642,2666
172059.27535478646,2667
178720.87136732368,2668
184597.4312683582,2669
271648.14091072814,2670
189075.57824487783,2671
194828.39290041928,2672
196200.0229525069,2673
191257.41735767212,2674
171605.97628116334,2675
195760.43663025348,2676
200810.58780803654,2677
245160.68437297284,2678
281751.5343318632,2679
291781.82721283345,2680
400680.9503693747,2681
316813.07873516495,2682
500046.6574847811,2683
321552.193775177,2684
323899.91466672975,2685
239200.20417915966,2686
303230.21027257177,2687
215924.82299480325,2688
209215.9458002821,2689
395779.9912078669,2690
190848.8567811101,2691
144543.2054171666,2692
202138.22287161005,2693
140332.1835780945,2694
193429.24665075602,2695
185354.10237717035,2696
184763.88057442856,2697
196347.71024252273,2698
170430.88433337642,2699
154001.9438259727,2700
152458.82080089502,2701
112885.6095974677,2702
129570.9900339712,2703
140654.56749676954,2704
112744.74055156522,2705
110962.67656304463,2706
122758.59850329264,2707
131745.01598125906,2708
104255.0730792458,2709
127036.36124400074,2710
251988.74125656136,2711
390841.1138293935,2712
168505.45801688367,2713
152606.6175212499,2714
168832.52591466316,2715
146295.2863390899,2716
196761.6706299635,2717
217192.7140251535,2718
151374.98590307747,2719
174561.1554889958,2720
128624.9826147371,2721
159520.8294148036,2722
140581.40999677035,2723
124425.37278522932,2724
128951.52049612402,2725
148710.5597269242,2726
173428.06426988752,2727
190445.77138822066,2728
149131.32419871632,2729
148772.2002216567,2730
134561.3963957477,2731
135569.54510057354,2732
159833.36183935404,2733
138336.4710783136,2734
